75,75,75,75,75,75,75,75,75,75,75,75,75,75,14,48,14,48,14,48,14,48,14,48,14,14,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,14,14,48,14,48,14,48,14,48,14,48,14,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,14,14,14,14,48,14,14,14,14,14,14,14,48,14,14,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,14,14,48,48,48,14,14,14,14,14,14,14,48,14,14,14,14,75,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,14,14,48,14,14,14,14,14,48,14,48,14,48,14,14,14,48,14,14,14,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,14,48,14,48,14,48,14,14,14,48,14,48,14,14,14,48,14,48,14,48,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,14,14,14,14,48,14,48,14,14,14,48,14,14,14,48,14,14,14,48,14,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,14,14,48,14,14,14,48,14,14,14,14,14,48,14,14,14,48,14,48,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,14,48,14,14,75,14,14,48,14,14,14,48,14,48,14,48,14,14,14,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,14,14,14,75,75,75,14,14,48,14,48,14,14,14,14,48,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,14,14,48,14,14,75,75,75,48,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,14,48,14,48,14,75,75,75,48,14,75,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,14,75,75,75,75,75,75,75,14,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,14,14,14,14,14,14,14,14,14,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,35,75,75,75,35,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,35,75,75,75,35,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,35,35,35,35,35,75,75,75,75,75,75,75,75,75,35,75,75,
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,35,75,75,75,75,75,35,35,35,35,35,75,75,
75,75,75,75,75,75,75,75,75,75,12,50,50,50,50,50,50,12,75,75,41,42,42,42,42,42,43,35,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,12,73,73,73,14,14,73,12,75,75,89,73,73,73,73,73,90,35,75,75,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75, 3,75,75,75,12,73,14,14,73,73,73,12,75,75,91,92,92,92,92,92,93,35,84,85,75,75,75,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,12,73,73,73,14,14,73,12,75,41,42,42,43,75,75,75,75,75,86,87,75,84,85,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,12,73,73,73,73,73,73,12,75,89,73,73,90,75,75,75,84,85,86,82,85,86,87,75,75,75,75,75,75,75,
75,75,75,75,75,75,75,75,75,75,12,12,12,12,12,12,12,12,75,89,73,73,90,75,75,75,86,82,83,86,87,86,87,75,40,75,75,75,75,75,
48,48,75,75,80,80,80,80,75,75,75,75,80,80,75,75,80,80,75,91,92,92,93,75, -38,75,86,86,87,86,87,86,87,75,75,48,48,75,75,75,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,
 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,
 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,
 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,
